sku,design_no,stock,category,size,color,sku_missing,stock_status,sku_duplicate,sku_quality
JNE3869-DR-XL,JNE3869,3,Dress,XL,Pink,False,Low Stock,False,Valid SKU
JNE3869-DR-XS,JNE3869,6,Dress,XS,Pink,False,In Stock,False,Valid SKU
JNE3869-DR-XXL,JNE3869,2,Dress,XXL,Pink,False,Low Stock,False,Valid SKU
JNE3869-DR-XXXL,JNE3869,2,Dress,XXXL,Pink,False,Low Stock,False,Valid SKU
JNE3870-DR-L,JNE3870,2,Dress,L,Orange,False,Low Stock,False,Valid SKU
JNE3870-DR-M,JNE3870,4,Dress,M,Orange,False,Low Stock,False,Valid SKU
JNE3870-DR-S,JNE3870,3,Dress,S,Orange,False,Low Stock,False,Valid SKU
JNE3870-DR-XL,JNE3870,1,Dress,XL,Orange,False,Low Stock,False,Valid SKU
JNE3870-DR-XS,JNE3870,6,Dress,XS,Orange,False,In Stock,False,Valid SKU
JNE3870-DR-XXL,JNE3870,2,Dress,XXL,Orange,False,Low Stock,False,Valid SKU
JNE3870-DR-XXXL,JNE3870,5,Dress,XXXL,Orange,False,Low Stock,False,Valid SKU
JNE3871-KR-L,JNE3871,95,Kurta,L,Yellow,False,In Stock,False,Valid SKU
JNE3871-KR-M,JNE3871,92,Kurta,M,Yellow,False,In Stock,False,Valid SKU
JNE3871-KR-S,JNE3871,103,Kurta,S,Yellow,False,In Stock,False,Valid SKU
JNE3871-KR-XL,JNE3871,96,Kurta,XL,Yellow,False,In Stock,False,Valid SKU
JNE3871-KR-XS,JNE3871,78,Kurta,XS,Yellow,False,In Stock,False,Valid SKU
JNE3871-KR-XXL,JNE3871,97,Kurta,XXL,Yellow,False,In Stock,False,Valid SKU
JNE3871-KR-XXXL,JNE3871,76,Kurta,XXXL,Yellow,False,In Stock,False,Valid SKU
JNE3872-KR-L,JNE3872,89,Kurta,L,Navy,False,In Stock,False,Valid SKU
JNE3872-KR-M,JNE3872,91,Kurta,M,Navy,False,In Stock,False,Valid SKU
JNE3872-KR-S,JNE3872,88,Kurta,S,Navy,False,In Stock,False,Valid SKU
JNE3872-KR-XL,JNE3872,86,Kurta,XL,Navy,False,In Stock,False,Valid SKU
JNE3872-KR-XS,JNE3872,80,Kurta,XS,Navy,False,In Stock,False,Valid SKU
JNE3872-KR-XXL,JNE3872,92,Kurta,XXL,Navy,False,In Stock,False,Valid SKU
JNE3872-KR-XXXL,JNE3872,74,Kurta,XXXL,Navy,False,In Stock,False,Valid SKU
JNE3875-KR-L,JNE3875,90,Kurta,L,Green,False,In Stock,False,Valid SKU
JNE3875-KR-M,JNE3875,84,Kurta,M,Green,False,In Stock,False,Valid SKU
JNE3875-KR-S,JNE3875,89,Kurta,S,Green,False,In Stock,False,Valid SKU
JNE3875-KR-XL,JNE3875,95,Kurta,XL,Green,False,In Stock,False,Valid SKU
JNE3875-KR-XS,JNE3875,66,Kurta,XS,Green,False,In Stock,False,Valid SKU
JNE3875-KR-XXL,JNE3875,95,Kurta,XXL,Green,False,In Stock,False,Valid SKU
JNE3875-KR-XXXL,JNE3875,59,Kurta,XXXL,Green,False,In Stock,False,Valid SKU
JNE3878-KR-L,JNE3878,24,Kurta,L,Wine,False,In Stock,False,Valid SKU
JNE3878-KR-M,JNE3878,55,Kurta,M,Wine,False,In Stock,False,Valid SKU
JNE3878-KR-S,JNE3878,59,Kurta,S,Wine,False,In Stock,False,Valid SKU
JNE3878-KR-XL,JNE3878,16,Kurta,XL,Wine,False,In Stock,False,Valid SKU
JNE3878-KR-XS,JNE3878,63,Kurta,XS,Wine,False,In Stock,False,Valid SKU
JNE3878-KR-XXL,JNE3878,27,Kurta,XXL,Wine,False,In Stock,False,Valid SKU
JNE3878-KR-XXXL,JNE3878,3,Kurta,XXXL,Wine,False,Low Stock,False,Valid SKU
JNE3879-DR-L,JNE3879,16,Dress,L,Turquoise,False,In Stock,False,Valid SKU
JNE3879-DR-M,JNE3879,20,Dress,M,Turquoise,False,In Stock,False,Valid SKU
JNE3879-DR-S,JNE3879,45,Dress,S,Turquoise,False,In Stock,False,Valid SKU
JNE3879-DR-XL,JNE3879,17,Dress,XL,Turquoise,False,In Stock,False,Valid SKU
JNE3879-DR-XS,JNE3879,46,Dress,XS,Turquoise,False,In Stock,False,Valid SKU
JNE3879-DR-XXL,JNE3879,12,Dress,XXL,Turquoise,False,In Stock,False,Valid SKU
JNE3879-DR-XXXL,JNE3879,5,Dress,XXXL,Turquoise,False,Low Stock,False,Valid SKU
JNE3880-DR-L,JNE3880,33,Dress,L,Peach,False,In Stock,False,Valid SKU
JNE3880-DR-M,JNE3880,36,Dress,M,Peach,False,In Stock,False,Valid SKU
JNE3880-DR-S,JNE3880,42,Dress,S,Peach,False,In Stock,False,Valid SKU
JNE3880-DR-XL,JNE3880,32,Dress,XL,Peach,False,In Stock,False,Valid SKU
JNE3880-DR-XS,JNE3880,49,Dress,XS,Peach,False,In Stock,False,Valid SKU
JNE3880-DR-XXL,JNE3880,34,Dress,XXL,Peach,False,In Stock,False,Valid SKU
JNE3880-DR-XXXL,JNE3880,17,Dress,XXXL,Peach,False,In Stock,False,Valid SKU
JNE3881-DR-L,JNE3881,2,Dress,L,Blue,False,Low Stock,False,Valid SKU
JNE3881-DR-M,JNE3881,3,Dress,M,Blue,False,Low Stock,False,Valid SKU
JNE3881-DR-S,JNE3881,2,Dress,S,Blue,False,Low Stock,False,Valid SKU
JNE3881-DR-XL,JNE3881,0,Dress,XL,Blue,False,Out of Stock,False,Valid SKU
JNE3881-DR-XS,JNE3881,6,Dress,XS,Blue,False,In Stock,False,Valid SKU
JNE3881-DR-XXL,JNE3881,1,Dress,XXL,Blue,False,Low Stock,False,Valid SKU
JNE3881-DR-XXXL,JNE3881,1,Dress,XXXL,Blue,False,Low Stock,False,Valid SKU
JNE3885-KR-L,JNE3885,52,Kurta,L,Cream,False,In Stock,False,Valid SKU
JNE3885-KR-M,JNE3885,61,Kurta,M,Cream,False,In Stock,False,Valid SKU
JNE3885-KR-S,JNE3885,71,Kurta,S,Cream,False,In Stock,False,Valid SKU
JNE3885-KR-XL,JNE3885,41,Kurta,XL,Cream,False,In Stock,False,Valid SKU
JNE3885-KR-XS,JNE3885,56,Kurta,XS,Cream,False,In Stock,False,Valid SKU
JNE3885-KR-XXL,JNE3885,60,Kurta,XXL,Cream,False,In Stock,False,Valid SKU
JNE3885-KR-XXXL,JNE3885,36,Kurta,XXXL,Cream,False,In Stock,False,Valid SKU
JNE3886-KR-L,JNE3886,67,Kurta,L,Red,False,In Stock,False,Valid SKU
JNE3886-KR-M,JNE3886,68,Kurta,M,Red,False,In Stock,False,Valid SKU
JNE3886-KR-S,JNE3886,72,Kurta,S,Red,False,In Stock,False,Valid SKU
JNE3886-KR-XL,JNE3886,72,Kurta,XL,Red,False,In Stock,False,Valid SKU
JNE3886-KR-XS,JNE3886,60,Kurta,XS,Red,False,In Stock,False,Valid SKU
JNE3886-KR-XXL,JNE3886,68,Kurta,XXL,Red,False,In Stock,False,Valid SKU
JNE3886-KR-XXXL,JNE3886,46,Kurta,XXXL,Red,False,In Stock,False,Valid SKU
JNE3887-KR-L,JNE3887,17,Kurta,L,White,False,In Stock,False,Valid SKU
JNE3887-KR-M,JNE3887,16,Kurta,M,White,False,In Stock,False,Valid SKU
JNE3887-KR-S,JNE3887,56,Kurta,S,White,False,In Stock,False,Valid SKU
JNE3887-KR-XL,JNE3887,30,Kurta,XL,White,False,In Stock,False,Valid SKU
JNE3887-KR-XS,JNE3887,39,Kurta,XS,White,False,In Stock,False,Valid SKU
JNE3887-KR-XXL,JNE3887,48,Kurta,XXL,White,False,In Stock,False,Valid SKU
JNE3887-KR-XXXL,JNE3887,29,Kurta,XXXL,White,False,In Stock,False,Valid SKU
JNE3888-KR-L,JNE3888,41,Kurta,L,Multicolor,False,In Stock,False,Valid SKU
JNE3888-KR-M,JNE3888,35,Kurta,M,Multicolor,False,In Stock,False,Valid SKU
JNE3888-KR-S,JNE3888,48,Kurta,S,Multicolor,False,In Stock,False,Valid SKU
JNE3888-KR-XL,JNE3888,28,Kurta,XL,Multicolor,False,In Stock,False,Valid SKU
JNE3888-KR-XS,JNE3888,49,Kurta,XS,Multicolor,False,In Stock,False,Valid SKU
JNE3888-KR-XXL,JNE3888,39,Kurta,XXL,Multicolor,False,In Stock,False,Valid SKU
JNE3888-KR-XXXL,JNE3888,30,Kurta,XXXL,Multicolor,False,In Stock,False,Valid SKU
JNE3889-KR-L,JNE3889,43,Kurta,L,Green,False,In Stock,False,Valid SKU
JNE3889-KR-M,JNE3889,58,Kurta,M,Green,False,In Stock,False,Valid SKU
JNE3889-KR-S,JNE3889,50,Kurta,S,Green,False,In Stock,False,Valid SKU
JNE3889-KR-XL,JNE3889,48,Kurta,XL,Green,False,In Stock,False,Valid SKU
JNE3889-KR-XS,JNE3889,50,Kurta,XS,Green,False,In Stock,False,Valid SKU
JNE3889-KR-XXL,JNE3889,41,Kurta,XXL,Green,False,In Stock,False,Valid SKU
JNE3889-KR-XXXL,JNE3889,54,Kurta,XXXL,Green,False,In Stock,False,Valid SKU
JNE3890-TP-L,JNE3890,51,Top,L,Cream,False,In Stock,False,Valid SKU
JNE3890-TP-M,JNE3890,60,Top,M,Cream,False,In Stock,False,Valid SKU
JNE3890-TP-S,JNE3890,77,Top,S,Cream,False,In Stock,False,Valid SKU
JNE3890-TP-XL,JNE3890,61,Top,XL,Cream,False,In Stock,False,Valid SKU
JNE3890-TP-XS,JNE3890,60,Top,XS,Cream,False,In Stock,False,Valid SKU
JNE3890-TP-XXL,JNE3890,58,Top,XXL,Cream,False,In Stock,False,Valid SKU
JNE3890-TP-XXXL,JNE3890,51,Top,XXXL,Cream,False,In Stock,False,Valid SKU
JNE3891-TP-L,JNE3891,57,Top,L,Light Green,False,In Stock,False,Valid SKU
JNE3891-TP-M,JNE3891,57,Top,M,Light Green,False,In Stock,False,Valid SKU
JNE3891-TP-S,JNE3891,68,Top,S,Light Green,False,In Stock,False,Valid SKU
JNE3891-TP-XL,JNE3891,58,Top,XL,Light Green,False,In Stock,False,Valid SKU
JNE3891-TP-XS,JNE3891,69,Top,XS,Light Green,False,In Stock,False,Valid SKU
JNE3891-TP-XXL,JNE3891,66,Top,XXL,Light Green,False,In Stock,False,Valid SKU
JNE3891-TP-XXXL,JNE3891,64,Top,XXXL,Light Green,False,In Stock,False,Valid SKU
JNE3892-TP-L,JNE3892,40,Top,L,Light Pink,False,In Stock,False,Valid SKU
JNE3892-TP-M,JNE3892,43,Top,M,Light Pink,False,In Stock,False,Valid SKU
JNE3892-TP-S,JNE3892,68,Top,S,Light Pink,False,In Stock,False,Valid SKU
JNE3892-TP-XL,JNE3892,32,Top,XL,Light Pink,False,In Stock,False,Valid SKU
JNE3892-TP-XS,JNE3892,70,Top,XS,Light Pink,False,In Stock,False,Valid SKU
JNE3892-TP-XXL,JNE3892,46,Top,XXL,Light Pink,False,In Stock,False,Valid SKU
JNE3892-TP-XXXL,JNE3892,42,Top,XXXL,Light Pink,False,In Stock,False,Valid SKU
JNE3893-TP-L,JNE3893,62,Top,L,Yellow,False,In Stock,False,Valid SKU
JNE3893-TP-M,JNE3893,56,Top,M,Yellow,False,In Stock,False,Valid SKU
JNE3893-TP-S,JNE3893,74,Top,S,Yellow,False,In Stock,False,Valid SKU
JNE3893-TP-XL,JNE3893,55,Top,XL,Yellow,False,In Stock,False,Valid SKU
JNE3893-TP-XS,JNE3893,68,Top,XS,Yellow,False,In Stock,False,Valid SKU
JNE3893-TP-XXL,JNE3893,58,Top,XXL,Yellow,False,In Stock,False,Valid SKU
JNE3893-TP-XXXL,JNE3893,47,Top,XXXL,Yellow,False,In Stock,False,Valid SKU
JNE3894-TP-L,JNE3894,0,Top,L,Blue,False,Out of Stock,False,Valid SKU
JNE3894-TP-M,JNE3894,0,Top,M,Blue,False,Out of Stock,False,Valid SKU
JNE3894-TP-S,JNE3894,37,Top,S,Blue,False,In Stock,False,Valid SKU
JNE3894-TP-XL,JNE3894,0,Top,XL,Blue,False,Out of Stock,False,Valid SKU
JNE3894-TP-XS,JNE3894,53,Top,XS,Blue,False,In Stock,False,Valid SKU
JNE3894-TP-XXL,JNE3894,0,Top,XXL,Blue,False,Out of Stock,False,Valid SKU
JNE3894-TP-XXXL,JNE3894,0,Top,XXXL,Blue,False,Out of Stock,False,Valid SKU
JNE3895-TP-L,JNE3895,60,Top,L,Beige,False,In Stock,False,Valid SKU
JNE3895-TP-M,JNE3895,41,Top,M,Beige,False,In Stock,False,Valid SKU
JNE3895-TP-S,JNE3895,67,Top,S,Beige,False,In Stock,False,Valid SKU
JNE3895-TP-XL,JNE3895,37,Top,XL,Beige,False,In Stock,False,Valid SKU
JNE3895-TP-XS,JNE3895,61,Top,XS,Beige,False,In Stock,False,Valid SKU
JNE3895-TP-XXL,JNE3895,61,Top,XXL,Beige,False,In Stock,False,Valid SKU
JNE3895-TP-XXXL,JNE3895,57,Top,XXXL,Beige,False,In Stock,False,Valid SKU
JNE3896-KR-L,JNE3896,5,Kurta,L,Wine,False,Low Stock,False,Valid SKU
JNE3896-KR-M,JNE3896,12,Kurta,M,Wine,False,In Stock,False,Valid SKU
JNE3896-KR-S,JNE3896,14,Kurta,S,Wine,False,In Stock,False,Valid SKU
JNE3896-KR-XL,JNE3896,12,Kurta,XL,Wine,False,In Stock,False,Valid SKU
JNE3896-KR-XS,JNE3896,9,Kurta,XS,Wine,False,In Stock,False,Valid SKU
JNE3896-KR-XXL,JNE3896,14,Kurta,XXL,Wine,False,In Stock,False,Valid SKU
JNE3896-KR-XXXL,JNE3896,7,Kurta,XXXL,Wine,False,In Stock,False,Valid SKU
JNE3897-KR-L,JNE3897,17,Kurta,L,Rust,False,In Stock,False,Valid SKU
JNE3897-KR-M,JNE3897,33,Kurta,M,Rust,False,In Stock,False,Valid SKU
JNE3897-KR-S,JNE3897,39,Kurta,S,Rust,False,In Stock,False,Valid SKU
JNE3897-KR-XL,JNE3897,28,Kurta,XL,Rust,False,In Stock,False,Valid SKU
JNE3897-KR-XS,JNE3897,22,Kurta,XS,Rust,False,In Stock,False,Valid SKU
JNE3897-KR-XXL,JNE3897,30,Kurta,XXL,Rust,False,In Stock,False,Valid SKU
JNE3897-KR-XXXL,JNE3897,20,Kurta,XXXL,Rust,False,In Stock,False,Valid SKU
JNE3898-KR-L,JNE3898,17,Kurta,L,Sea Green,False,In Stock,False,Valid SKU
JNE3898-KR-M,JNE3898,19,Kurta,M,Sea Green,False,In Stock,False,Valid SKU
JNE3898-KR-S,JNE3898,38,Kurta,S,Sea Green,False,In Stock,False,Valid SKU
JNE3898-KR-XL,JNE3898,23,Kurta,XL,Sea Green,False,In Stock,False,Valid SKU
JNE3898-KR-XS,JNE3898,23,Kurta,XS,Sea Green,False,In Stock,False,Valid SKU
JNE3898-KR-XXL,JNE3898,21,Kurta,XXL,Sea Green,False,In Stock,False,Valid SKU
JNE3898-KR-XXXL,JNE3898,24,Kurta,XXXL,Sea Green,False,In Stock,False,Valid SKU
JNE3899-KR-L,JNE3899,12,Kurta,L,Yellow,False,In Stock,False,Valid SKU
JNE3899-KR-M,JNE3899,24,Kurta,M,Yellow,False,In Stock,False,Valid SKU
JNE3899-KR-S,JNE3899,22,Kurta,S,Yellow,False,In Stock,False,Valid SKU
JNE3899-KR-XL,JNE3899,22,Kurta,XL,Yellow,False,In Stock,False,Valid SKU
JNE3899-KR-XS,JNE3899,22,Kurta,XS,Yellow,False,In Stock,False,Valid SKU
JNE3899-KR-XXL,JNE3899,17,Kurta,XXL,Yellow,False,In Stock,False,Valid SKU
JNE3899-KR-XXXL,JNE3899,12,Kurta,XXXL,Yellow,False,In Stock,False,Valid SKU
JNE3900-KR-L,JNE3900,28,Kurta,L,Teal,False,In Stock,False,Valid SKU
JNE3900-KR-M,JNE3900,21,Kurta,M,Teal,False,In Stock,False,Valid SKU
JNE3900-KR-S,JNE3900,28,Kurta,S,Teal,False,In Stock,False,Valid SKU
JNE3900-KR-XL,JNE3900,20,Kurta,XL,Teal,False,In Stock,False,Valid SKU
JNE3900-KR-XS,JNE3900,22,Kurta,XS,Teal,False,In Stock,False,Valid SKU
JNE3900-KR-XXL,JNE3900,23,Kurta,XXL,Teal,False,In Stock,False,Valid SKU
JNE3900-KR-XXXL,JNE3900,19,Kurta,XXXL,Teal,False,In Stock,False,Valid SKU
JNE3901-KR-L,JNE3901,71,Kurti,L,Teal,False,In Stock,False,Valid SKU
JNE3901-KR-M,JNE3901,70,Kurti,M,Teal,False,In Stock,False,Valid SKU
JNE3901-KR-S,JNE3901,71,Kurti,S,Teal,False,In Stock,False,Valid SKU
JNE3901-KR-XL,JNE3901,72,Kurti,XL,Teal,False,In Stock,False,Valid SKU
JNE3901-KR-XS,JNE3901,58,Kurti,XS,Teal,False,In Stock,False,Valid SKU
JNE3901-KR-XXL,JNE3901,70,Kurti,XXL,Teal,False,In Stock,False,Valid SKU
JNE3901-KR-XXXL,JNE3901,58,Kurti,XXXL,Teal,False,In Stock,False,Valid SKU
JNE3902-KR-L,JNE3902,15,Kurta,L,Pink,False,In Stock,False,Valid SKU
JNE3902-KR-M,JNE3902,17,Kurta,M,Pink,False,In Stock,False,Valid SKU
JNE3902-KR-S,JNE3902,15,Kurta,S,Pink,False,In Stock,False,Valid SKU
JNE3902-KR-XL,JNE3902,19,Kurta,XL,Pink,False,In Stock,False,Valid SKU
JNE3902-KR-XS,JNE3902,26,Kurta,XS,Pink,False,In Stock,False,Valid SKU
JNE3902-KR-XXL,JNE3902,11,Kurta,XXL,Pink,False,In Stock,False,Valid SKU
JNE3902-KR-XXXL,JNE3902,15,Kurta,XXXL,Pink,False,In Stock,False,Valid SKU
JNE3903-KR-L,JNE3903,39,Kurti,L,Brown,False,In Stock,False,Valid SKU
JNE3903-KR-M,JNE3903,40,Kurti,M,Brown,False,In Stock,False,Valid SKU
JNE3903-KR-S,JNE3903,41,Kurti,S,Brown,False,In Stock,False,Valid SKU
JNE3903-KR-XL,JNE3903,33,Kurti,XL,Brown,False,In Stock,False,Valid SKU
JNE3903-KR-XS,JNE3903,35,Kurti,XS,Brown,False,In Stock,False,Valid SKU
JNE3903-KR-XXL,JNE3903,32,Kurti,XXL,Brown,False,In Stock,False,Valid SKU
JNE3903-KR-XXXL,JNE3903,30,Kurti,XXXL,Brown,False,In Stock,False,Valid SKU
JNE3904-DR-L,JNE3904,10,Dress,L,Light Pink,False,In Stock,False,Valid SKU
JNE3904-DR-M,JNE3904,7,Dress,M,Light Pink,False,In Stock,False,Valid SKU
JNE3904-DR-S,JNE3904,12,Dress,S,Light Pink,False,In Stock,False,Valid SKU
JNE3904-DR-XL,JNE3904,5,Dress,XL,Light Pink,False,Low Stock,False,Valid SKU
JNE3904-DR-XS,JNE3904,29,Dress,XS,Light Pink,False,In Stock,False,Valid SKU
JNE3904-DR-XXL,JNE3904,12,Dress,XXL,Light Pink,False,In Stock,False,Valid SKU
JNE3904-DR-XXXL,JNE3904,11,Dress,XXXL,Light Pink,False,In Stock,False,Valid SKU
JNE3905-DR-L,JNE3905,4,Dress,L,Off White,False,Low Stock,False,Valid SKU
JNE3905-DR-M,JNE3905,4,Dress,M,Off White,False,Low Stock,False,Valid SKU
JNE3905-DR-S,JNE3905,5,Dress,S,Off White,False,Low Stock,False,Valid SKU
JNE3905-DR-XL,JNE3905,3,Dress,XL,Off White,False,Low Stock,False,Valid SKU
JNE3905-DR-XS,JNE3905,12,Dress,XS,Off White,False,In Stock,False,Valid SKU
JNE3905-DR-XXL,JNE3905,2,Dress,XXL,Off White,False,Low Stock,False,Valid SKU
JNE3905-DR-XXXL,JNE3905,4,Dress,XXXL,Off White,False,Low Stock,False,Valid SKU
JNE3906-KR-L,JNE3906,66,Kurti,L,Navy Blue,False,In Stock,False,Valid SKU
JNE3906-KR-M,JNE3906,68,Kurti,M,Navy Blue,False,In Stock,False,Valid SKU
JNE3906-KR-S,JNE3906,72,Kurti,S,Navy Blue,False,In Stock,False,Valid SKU
JNE3906-KR-XL,JNE3906,71,Kurti,XL,Navy Blue,False,In Stock,False,Valid SKU
JNE3906-KR-XS,JNE3906,58,Kurti,XS,Navy Blue,False,In Stock,False,Valid SKU
JNE3906-KR-XXL,JNE3906,70,Kurti,XXL,Navy Blue,False,In Stock,False,Valid SKU
JNE3906-KR-XXXL,JNE3906,56,Kurti,XXXL,Navy Blue,False,In Stock,False,Valid SKU
JNE3907-KR-L,JNE3907,69,Kurta,L,Navy Blue,False,In Stock,False,Valid SKU
JNE3907-KR-M,JNE3907,69,Kurta,M,Navy Blue,False,In Stock,False,Valid SKU
JNE3907-KR-S,JNE3907,67,Kurta,S,Navy Blue,False,In Stock,False,Valid SKU
JNE3907-KR-XL,JNE3907,71,Kurta,XL,Navy Blue,False,In Stock,False,Valid SKU
JNE3907-KR-XS,JNE3907,57,Kurta,XS,Navy Blue,False,In Stock,False,Valid SKU
JNE3907-KR-XXL,JNE3907,70,Kurta,XXL,Navy Blue,False,In Stock,False,Valid SKU
JNE3907-KR-XXXL,JNE3907,56,Kurta,XXXL,Navy Blue,False,In Stock,False,Valid SKU
JNE3908-KR-L,JNE3908,54,Kurta,L,Navy Blue,False,In Stock,False,Valid SKU
JNE3908-KR-M,JNE3908,64,Kurta,M,Navy Blue,False,In Stock,False,Valid SKU
JNE3908-KR-S,JNE3908,67,Kurta,S,Navy Blue,False,In Stock,False,Valid SKU
JNE3908-KR-XL,JNE3908,47,Kurta,XL,Navy Blue,False,In Stock,False,Valid SKU
JNE3908-KR-XS,JNE3908,38,Kurta,XS,Navy Blue,False,In Stock,False,Valid SKU
JNE3908-KR-XXL,JNE3908,69,Kurta,XXL,Navy Blue,False,In Stock,False,Valid SKU
JNE3908-KR-XXXL,JNE3908,41,Kurta,XXXL,Navy Blue,False,In Stock,False,Valid SKU
JNE3909-KR-L,JNE3909,66,Kurta,L,Dark Blue,False,In Stock,False,Valid SKU
JNE3909-KR-M,JNE3909,62,Kurta,M,Dark Blue,False,In Stock,False,Valid SKU
JNE3909-KR-S,JNE3909,63,Kurta,S,Dark Blue,False,In Stock,False,Valid SKU
JNE3909-KR-XL,JNE3909,61,Kurta,XL,Dark Blue,False,In Stock,False,Valid SKU
JNE3909-KR-XS,JNE3909,58,Kurta,XS,Dark Blue,False,In Stock,False,Valid SKU
JNE3909-KR-XXL,JNE3909,69,Kurta,XXL,Dark Blue,False,In Stock,False,Valid SKU
JNE3909-KR-XXXL,JNE3909,57,Kurta,XXXL,Dark Blue,False,In Stock,False,Valid SKU
JNE3910-KR-L,JNE3910,59,Kurta,L,Navy Blue,False,In Stock,False,Valid SKU
JNE3910-KR-M,JNE3910,66,Kurta,M,Navy Blue,False,In Stock,False,Valid SKU
JNE3910-KR-S,JNE3910,52,Kurta,S,Navy Blue,False,In Stock,False,Valid SKU
JNE3910-KR-XL,JNE3910,68,Kurta,XL,Navy Blue,False,In Stock,False,Valid SKU
JNE3910-KR-XS,JNE3910,51,Kurta,XS,Navy Blue,False,In Stock,False,Valid SKU
JNE3910-KR-XXL,JNE3910,70,Kurta,XXL,Navy Blue,False,In Stock,False,Valid SKU
JNE3910-KR-XXXL,JNE3910,55,Kurta,XXXL,Navy Blue,False,In Stock,False,Valid SKU
JNE3924-TU-L,JNE3924,32,Top,L,Mint,False,In Stock,False,Valid SKU
JNE3924-TU-M,JNE3924,35,Top,M,Mint,False,In Stock,False,Valid SKU
JNE3924-TU-S,JNE3924,41,Top,S,Mint,False,In Stock,False,Valid SKU
JNE3924-TU-XL,JNE3924,32,Top,XL,Mint,False,In Stock,False,Valid SKU
JNE3924-TU-XS,JNE3924,34,Top,XS,Mint,False,In Stock,False,Valid SKU
JNE3924-TU-XXL,JNE3924,34,Top,XXL,Mint,False,In Stock,False,Valid SKU
JNE3924-TU-XXXL,JNE3924,27,Top,XXXL,Mint,False,In Stock,False,Valid SKU
JNE3925-TU-L,JNE3925,47,Top,L,Pink,False,In Stock,False,Valid SKU
JNE3925-TU-M,JNE3925,46,Top,M,Pink,False,In Stock,False,Valid SKU
JNE3925-TU-S,JNE3925,54,Top,S,Pink,False,In Stock,False,Valid SKU
JNE3925-TU-XL,JNE3925,49,Top,XL,Pink,False,In Stock,False,Valid SKU
JNE3925-TU-XS,JNE3925,41,Top,XS,Pink,False,In Stock,False,Valid SKU
JNE3925-TU-XXL,JNE3925,48,Top,XXL,Pink,False,In Stock,False,Valid SKU
JNE3925-TU-XXXL,JNE3925,35,Top,XXXL,Pink,False,In Stock,False,Valid SKU
JNE3926-KR-L,JNE3926,58,Kurta,L,Beige,False,In Stock,False,Valid SKU
JNE3926-KR-M,JNE3926,61,Kurta,M,Beige,False,In Stock,False,Valid SKU
JNE3926-KR-S,JNE3926,49,Kurta,S,Beige,False,In Stock,False,Valid SKU
JNE3926-KR-XL,JNE3926,51,Kurta,XL,Beige,False,In Stock,False,Valid SKU
JNE3926-KR-XS,JNE3926,43,Kurta,XS,Beige,False,In Stock,False,Valid SKU
JNE3926-KR-XXL,JNE3926,51,Kurta,XXL,Beige,False,In Stock,False,Valid SKU
JNE3926-KR-XXXL,JNE3926,42,Kurta,XXXL,Beige,False,In Stock,False,Valid SKU
JNE3927-KR-L,JNE3927,60,Kurti,L,Pink,False,In Stock,False,Valid SKU
JNE3927-KR-M,JNE3927,65,Kurti,M,Pink,False,In Stock,False,Valid SKU
JNE3927-KR-S,JNE3927,68,Kurti,S,Pink,False,In Stock,False,Valid SKU
JNE3927-KR-XL,JNE3927,62,Kurti,XL,Pink,False,In Stock,False,Valid SKU
JNE3927-KR-XS,JNE3927,52,Kurti,XS,Pink,False,In Stock,False,Valid SKU
JNE3927-KR-XXL,JNE3927,67,Kurti,XXL,Pink,False,In Stock,False,Valid SKU
JNE3927-KR-XXXL,JNE3927,50,Kurti,XXXL,Pink,False,In Stock,False,Valid SKU
JNE3928-KR-L,JNE3928,3,Kurta,L,Off White,False,Low Stock,False,Valid SKU
JNE3928-KR-M,JNE3928,4,Kurta,M,Off White,False,Low Stock,False,Valid SKU
JNE3928-KR-S,JNE3928,4,Kurta,S,Off White,False,Low Stock,False,Valid SKU
JNE3928-KR-XL,JNE3928,5,Kurta,XL,Off White,False,Low Stock,False,Valid SKU
JNE3928-KR-XS,JNE3928,4,Kurta,XS,Off White,False,Low Stock,False,Valid SKU
JNE3928-KR-XXL,JNE3928,5,Kurta,XXL,Off White,False,Low Stock,False,Valid SKU
JNE3928-KR-XXXL,JNE3928,3,Kurta,XXXL,Off White,False,Low Stock,False,Valid SKU
AN208-MUSTARD-L,LEGG-AN208-MUSTARD,18,Leggings,L,Mustard,False,In Stock,False,Valid SKU
AN208-MUSTARD-M,LEGG-AN208-MUSTARD,5,Leggings,M,Mustard,False,Low Stock,False,Valid SKU
AN208-MUSTARD-S,LEGG-AN208-MUSTARD,23,Leggings,S,Mustard,False,In Stock,False,Valid SKU
AN208-MUSTARD-XL,LEGG-AN208-MUSTARD,21,Leggings,XL,Mustard,False,In Stock,False,Valid SKU
AN208-MUSTARD-XXL,LEGG-AN208-MUSTARD,17,Leggings,XXL,Mustard,False,In Stock,False,Valid SKU
MEN5001-KR-L,MEN5001,42,Kurta,L,Blue,False,In Stock,False,Valid SKU
MEN5001-KR-M,MEN5001,38,Kurta,M,Blue,False,In Stock,False,Valid SKU
MEN5001-KR-S,MEN5001,11,Kurta,S,Blue,False,In Stock,False,Valid SKU
MEN5001-KR-XL,MEN5001,37,Kurta,XL,Blue,False,In Stock,False,Valid SKU
MEN5001-KR-XXL,MEN5001,4,Kurta,XXL,Blue,False,Low Stock,False,Valid SKU
MEN5001-KR-XXXL,MEN5001,1,Kurta,XXXL,Blue,False,Low Stock,False,Valid SKU
