order_line_id,order_id,date,status,fulfilment,sales_channel,ship_service_level,style,sku,category,size,asin,courier_status,qty,currency,amount,ship_city,ship_state,ship_postal_code,ship_country,promotion_ids,b2b,fulfilled_by,amount_missing,promotion_recorded,zero_qty,zero_amount,repeated_order_sku,status_group,customer_type,year,month_number,month_name,year_month,day_name,is_weekend
45296,408-5211224-5096337,2022-04-03,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,SET183,SET183-KR-DH-L,Set,L,B08B3YV7L2,Shipped,1,INR,730.0,CHENNAI,TAMIL NADU,600097,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-SL3Y2YRMAUNFC,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-XXRCW6NZEPZI4,Amazon PLCC Free-Financing Universal Merchant AAT-R7GXNZWISTRFA,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-ZYL5UPUNW6T62,Amazon PLCC Free-Financing Universal Merchant AAT-G5ZRX4BZOIODU,Amazon PLCC Free-Financing Universal Merchant AAT-P3CSUAK4HTEP2,Amazon PLCC Free-Financing Universal Merchant AAT-YFJA6XMAMWZSK,Amazon PLCC Free-Financing Universal Merchant AAT-K66BSCE2J2V5E,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4,Amazon PLCC Free-Financing Universal Merchant #MP-pmilan-1601980554292",False,Easy Ship,False,True,False,False,False,Delivered,B2C,2022,4,April,2022-04,Sunday,True
417,404-0532727-2082745,2022-04-30,Shipped,Amazon,Amazon.in,Expedited,J0225,J0225-SKD-XXL,Set,XXL,B09RKDP7D5,Shipped,1,INR,1499.0,HYDERABAD,TELANGANA,500008,IN,No Promotion Recorded,False,Amazon,False,False,False,False,False,Shipped / In Process,B2C,2022,4,April,2022-04,Saturday,True
90109,408-1657090-5017125,2022-05-01,Shipped,Amazon,Amazon.in,Expedited,JNE3567,JNE3567-KR-XL,Kurta,XL,B08KRTXC2Y,Shipped,1,INR,399.0,CHENNAI,TAMIL NADU,600002,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,Amazon,False,True,False,False,False,Shipped / In Process,B2C,2022,5,May,2022-05,Sunday,True
38664,402-2979398-6294721,2022-04-07,Shipped,Amazon,Amazon.in,Expedited,J0306,J0306-DR-M,Western Dress,M,B099P5P6Y2,Shipped,1,INR,690.0,MUMBAI,MAHARASHTRA,400077,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,Amazon,False,True,False,False,False,Shipped / In Process,B2C,2022,4,April,2022-04,Thursday,False
126843,403-6562164-2218750,2022-06-02,Shipped,Amazon,Amazon.in,Expedited,J0341,J0341-DR-XS,Western Dress,XS,B099NS55L1,Shipped,1,INR,842.0,SOLAPUR,MAHARASHTRA,413002,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,Amazon,False,True,False,False,False,Shipped / In Process,B2C,2022,6,June,2022-06,Thursday,False
120985,407-0971214-1761938,2022-06-06,Shipped,Amazon,Amazon.in,Expedited,SET345,SET345-KR-NP-M,Set,M,B09KXV4BN8,Shipped,1,INR,635.0,SATHYAMANGALAM,TAMIL NADU,638401,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,Amazon,False,True,False,False,False,Shipped / In Process,B2C,2022,6,June,2022-06,Monday,False
95917,402-9696687-5172343,2022-06-25,Shipped,Amazon,Amazon.in,Expedited,J0097,J0097-KR-S,Kurta,S,B08BJS1LPN,Shipped,1,INR,544.0,UNNAO,UTTAR PRADESH,209867,IN,No Promotion Recorded,False,Amazon,False,False,False,False,False,Shipped / In Process,B2C,2022,6,June,2022-06,Saturday,True
76482,404-0034053-3761948,2022-05-09,Shipped,Amazon,Amazon.in,Expedited,J0230,J0230-SKD-XXL,Set,XXL,B08XNGQCGM,Shipped,1,INR,1349.0,MUMBAI,MAHARASHTRA,400063,IN,No Promotion Recorded,False,Amazon,False,False,False,False,False,Shipped / In Process,B2C,2022,5,May,2022-05,Monday,False
12313,404-2101722-5461935,2022-04-23,Shipped,Amazon,Amazon.in,Expedited,BTM026,BTM026-NP-M,Bottom,M,B08463JXK7,Shipped,1,INR,518.0,NAVI MUMBAI,MAHARASHTRA,410209,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,Amazon,False,True,False,False,False,Shipped / In Process,B2C,2022,4,April,2022-04,Saturday,True
21660,406-6302355-2204322,2022-04-17,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,J0119,J0119-TP-XL,Top,XL,B08RYPWC3J,Shipped,1,INR,540.0,WARDHA,MAHARASHTRA,442001,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-XXRCW6NZEPZI4,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-ZYL5UPUNW6T62,Amazon PLCC Free-Financing Universal Merchant AAT-G5ZRX4BZOIODU,Amazon PLCC Free-Financing Universal Merchant AAT-PZHUW6DZX4BPS,Amazon PLCC Free-Financing Universal Merchant AAT-XX7G3ZRJJJ5LG,Amazon PLCC Free-Financing Universal Merchant AAT-LEHCKNDBJG64E,Amazon PLCC Free-Financing Universal Merchant AAT-DJVHCEV7D7RQY,Amazon PLCC Free-Financing Universal Merchant SS-1649917930904,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4,Amazon PLCC Free-Financing Universal Merchant #MP-pmilan-1601980554292",False,Easy Ship,False,True,False,False,False,Delivered,B2C,2022,4,April,2022-04,Sunday,True
114106,404-4928780-4604302,2022-06-11,Shipped,Amazon,Amazon.in,Expedited,J0379,J0379-SKD-S,Set,S,B09M6SV9SR,Shipped,1,INR,1297.0,COIMBATORE,TAMIL NADU,641030,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,Amazon,False,True,False,False,False,Shipped / In Process,B2C,2022,6,June,2022-06,Saturday,True
34664,406-2632539-7669914,2022-04-10,Shipped,Amazon,Amazon.in,Expedited,J0285,J0285-SKD-XS,Set,XS,B08QGN4RYQ,Shipped,1,INR,1432.0,SOLAPUR,MAHARASHTRA,413004,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,Amazon,False,True,False,False,False,Shipped / In Process,B2C,2022,4,April,2022-04,Sunday,True
3522,404-2074637-5033964,2022-04-28,Shipped,Amazon,Amazon.in,Expedited,SET324,SET324-KR-NP-L,Set,L,B09NQ44RNV,Shipped,1,INR,597.0,NEW DELHI,DELHI,110051,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,Amazon,False,True,False,False,False,Shipped / In Process,B2C,2022,4,April,2022-04,Thursday,False
13696,403-0509041-8249901,2022-04-22,Cancelled,Merchant,Amazon.in,Standard,SET324,SET324-KR-NP-XS,Set,XS,B09NQ4DD29,Unknown,0,INR,568.57,BELTANGADI,KARNATAKA,574240,IN,No Promotion Recorded,False,Easy Ship,False,False,True,False,False,Cancelled,B2C,2022,4,April,2022-04,Friday,False
122791,407-1210906-3711563,2022-06-05,Shipped,Amazon,Amazon.in,Expedited,JNE3786,JNE3786-KR-XS,Kurta,XS,B09M73DZ85,Shipped,1,INR,349.0,PORT BLAIR,ANDAMAN AND NICOBAR ISLANDS,744102,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,Amazon,False,True,False,False,False,Shipped / In Process,B2C,2022,6,June,2022-06,Sunday,True
54,402-1752649-2274748,2022-04-30,Shipped,Amazon,Amazon.in,Expedited,JNE1407,JNE1407-BLACK-KR-UDF18-XL,Kurta,XL,B01M4IAS51,Shipped,1,INR,390.0,BENGALURU,KARNATAKA,560047,IN,No Promotion Recorded,False,Amazon,False,False,False,False,False,Shipped / In Process,B2C,2022,4,April,2022-04,Saturday,True
74114,408-1600254-8728320,2022-05-11,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,SET282,SET282-KR-PP-XXL,Set,XXL,B09CTF82YW,Shipped,1,INR,1099.0,RANIPETTAI,TAMIL NADU,632403,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-FYWJCQHU2XQ2U,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-URPEBMPS7TSPE,Amazon PLCC Free-Financing Universal Merchant AAT-5ZEB2OGNZ32MC,Amazon PLCC Free-Financing Universal Merchant AAT-2MN4SWBDTUSNI,Amazon PLCC Free-Financing Universal Merchant AAT-4VFZUZS2EO5J2,Amazon PLCC Free-Financing Universal Merchant AAT-TNYBHEAO7HOHO,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4,Amazon PLCC Free-Financing Universal Merchant AAT-QMFZ3M7T5NPDS,Amazon PLCC Free-Financing Universal Merchant #MP-pmilan-1601980554292",False,Easy Ship,False,True,False,False,False,Delivered,B2C,2022,5,May,2022-05,Wednesday,False
68558,408-3244990-2747506,2022-05-16,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,SET145,SET145-KR-NP-XXXL,Set,3XL,B0822TC784,Shipped,1,INR,788.0,DOMBIVLI ( WEST),MAHARASHTRA,421202,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-FYWJCQHU2XQ2U,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-URPEBMPS7TSPE,Amazon PLCC Free-Financing Universal Merchant AAT-5ZEB2OGNZ32MC,Amazon PLCC Free-Financing Universal Merchant AAT-YZ2VQO2YM6YYM,Amazon PLCC Free-Financing Universal Merchant AAT-4EOBCMLXMLDGY,Amazon PLCC Free-Financing Universal Merchant AAT-UB6CYNTOQMM7C,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4",False,Easy Ship,False,True,False,False,False,Delivered,B2C,2022,5,May,2022-05,Monday,False
10853,407-6164669-0079533,2022-04-24,Shipped,Amazon,Amazon.in,Expedited,J0301,J0301-TP-XL,Top,XL,B099S87FTK,Shipped,1,INR,493.0,MUSIRI,TAMIL NADU,621211,IN,No Promotion Recorded,False,Amazon,False,False,False,False,False,Shipped / In Process,B2C,2022,4,April,2022-04,Sunday,True
15816,402-0551843-7123525,2022-04-21,Cancelled,Amazon,Amazon.in,Expedited,JNE3756,JNE3756-KR-XL,Kurta,XL,B099FC297C,Cancelled,0,INR,,PANAJI,GOA,403002,IN,No Promotion Recorded,False,Amazon,True,False,True,False,False,Cancelled,B2C,2022,4,April,2022-04,Thursday,False
97777,404-5985101-3069933,2022-06-23,Shipped,Amazon,Amazon.in,Expedited,JNE3784,JNE3784-KR-XL,Kurta,XL,B09K3S4P57,Shipped,1,INR,496.0,FARIDABAD,HARYANA,121005,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,Amazon,False,True,False,False,False,Shipped / In Process,B2C,2022,6,June,2022-06,Thursday,False
108169,408-5747941-7533136,2022-06-15,Shipped,Amazon,Amazon.in,Expedited,SET272,SET272-KR-PP-M,Set,M,B0983DT651,Shipped,1,INR,0.0,PIMPRI-CHINCHWAD,MAHARASHTRA,411057,IN,No Promotion Recorded,False,Amazon,False,False,False,True,False,Shipped / In Process,B2C,2022,6,June,2022-06,Wednesday,False
119534,408-0883740-5663523,2022-06-07,Cancelled,Amazon,Amazon.in,Expedited,JNE3801,JNE3801-KR-XXL,Kurta,XXL,B09SDZ4XRT,Unshipped,1,INR,735.0,MUMBAI,MAHARASHTRA,400091,IN,No Promotion Recorded,False,Amazon,False,False,False,False,False,Cancelled,B2C,2022,6,June,2022-06,Tuesday,False
119648,402-3384482-9450717,2022-06-07,Shipped,Amazon,Amazon.in,Expedited,JNE3634,JNE3634-KR-S,Kurta,S,B09811Q5NS,Shipped,1,INR,521.0,BENGALURU,KARNATAKA,560100,IN,No Promotion Recorded,False,Amazon,False,False,False,False,False,Shipped / In Process,B2C,2022,6,June,2022-06,Tuesday,False
108828,171-0808438-8465906,2022-06-14,Shipped,Amazon,Amazon.in,Expedited,J0013,J0013-SKD-S,Set,S,B08CMMD2XK,Shipped,1,INR,1018.0,NEW DELHI,DELHI,110085,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,Amazon,False,True,False,False,False,Shipped / In Process,B2C,2022,6,June,2022-06,Tuesday,False
26780,407-1788853-2157113,2022-04-14,Shipped,Amazon,Amazon.in,Expedited,JNE3366,JNE3366-KR-1053-XXL,Kurta,XXL,B07SZSYB81,Shipped,1,INR,376.0,HYDERABAD,TELANGANA,500050,IN,No Promotion Recorded,False,Amazon,False,False,False,False,False,Shipped / In Process,B2C,2022,4,April,2022-04,Thursday,False
38002,171-2528668-1305960,2022-04-07,Cancelled,Amazon,Amazon.in,Expedited,SET268,SET268-KR-NP-XL,Set,XL,B08XQBF1G4,Unshipped,1,INR,788.0,NEW DELHI,DELHI,110032,IN,No Promotion Recorded,False,Amazon,False,False,False,False,False,Cancelled,B2C,2022,4,April,2022-04,Thursday,False
115652,408-9943218-6691564,2022-06-09,Cancelled,Merchant,Amazon.in,Standard,SET257,SET257-KR-PP-L,Set,L,B0983DJRFK,Unknown,0,INR,540.95,NAGPUR,MAHARASHTRA,440025,IN,No Promotion Recorded,False,Easy Ship,False,False,True,False,False,Cancelled,B2C,2022,6,June,2022-06,Thursday,False
69984,408-7584677-3980321,2022-05-15,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,J0334,J0334-TP-S,Top,S,B0986Y2KBV,Shipped,1,INR,599.0,DEHRADUN,UTTARAKHAND,248001,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-SL3Y2YRMAUNFC,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-FYWJCQHU2XQ2U,Amazon PLCC Free-Financing Universal Merchant AAT-CXNSLNBROFDW4,Amazon PLCC Free-Financing Universal Merchant AAT-WSJLDN3X7KEMO,Amazon PLCC Free-Financing Universal Merchant AAT-VL6FGQVGQVXUS,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-URPEBMPS7TSPE,Amazon PLCC Free-Financing Universal Merchant AAT-5ZEB2OGNZ32MC,Amazon PLCC Free-Financing Universal Merchant AAT-YZ2VQO2YM6YYM,Amazon PLCC Free-Financing Universal Merchant AAT-4EOBCMLXMLDGY,Amazon PLCC Free-Financing Universal Merchant AAT-UB6CYNTOQMM7C,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4",False,Easy Ship,False,True,False,False,False,Delivered,B2C,2022,5,May,2022-05,Sunday,True
45888,171-4725965-5391564,2022-04-02,Shipped,Amazon,Amazon.in,Expedited,SET345,SET345-KR-NP-S,Set,S,B09KXV6T8Q,Shipped,1,INR,618.0,NEW DELHI,DELHI,110014,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,Amazon,False,True,False,False,False,Shipped / In Process,B2C,2022,4,April,2022-04,Saturday,True
121649,405-7617031-3673909,2022-06-06,Shipped,Amazon,Amazon.in,Expedited,J0011,J0011-LCD-M,Set,M,B08B3YNJG5,Shipped,1,INR,1603.0,NEW DELHI,DELHI,110084,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,Amazon,False,True,False,False,False,Shipped / In Process,B2C,2022,6,June,2022-06,Monday,False
65987,403-8076986-6049112,2022-05-18,Cancelled,Merchant,Amazon.in,Standard,SET394,SET394-KR-NP-M,Set,M,B09TH54RJ9,Unknown,0,INR,978.57,MANDI,HIMACHAL PRADESH,175001,IN,No Promotion Recorded,False,Easy Ship,False,False,True,False,False,Cancelled,B2C,2022,5,May,2022-05,Wednesday,False
92460,405-5900921-7404353,2022-06-28,Pending - Waiting for Pick Up,Merchant,Amazon.in,Standard,SET444,SET444-KR-SH-M,Set,M,B0B3N9G26S,Unshipped,1,INR,899.0,LEIMAKHONG,MANIPUR,795002,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-SL3Y2YRMAUNFC,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant SS-1640596961008,Amazon PLCC Free-Financing Universal Merchant AAT-EWAPBB6BDRGM6,Amazon PLCC Free-Financing Universal Merchant AAT-WSJLDN3X7KEMO,Amazon PLCC Free-Financing Universal Merchant AAT-VL6FGQVGQVXUS,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-NT3ZJJGQ3JK3Q,Amazon PLCC Free-Financing Universal Merchant AAT-AMKH7SAAONETC,Amazon PLCC Free-Financing Universal Merchant AAT-56XNPXK2K7OLI,Amazon PLCC Free-Financing Universal Merchant AAT-BOWEMQBNNNHBK,Amazon PLCC Free-Financing Universal Merchant AAT-ONHQI6RQUNGB6,Amazon PLCC Free-Financing Universal Merchant AAT-DP5M6CP4XT7YY,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4",False,Easy Ship,False,True,False,False,False,Pending,B2C,2022,6,June,2022-06,Tuesday,False
92400,407-5536517-4231509,2022-06-28,Cancelled,Amazon,Amazon.in,Expedited,J0277,J0277-SKD-L,Set,L,B08QGN6D3M,Unshipped,1,INR,1323.0,CHENNAI,TAMIL NADU,600001,IN,No Promotion Recorded,False,Amazon,False,False,False,False,False,Cancelled,B2C,2022,6,June,2022-06,Tuesday,False
119474,171-6977596-5868359,2022-06-07,Shipped,Amazon,Amazon.in,Expedited,JNE3837,JNE3837-KR-XXXL,Kurta,3XL,B09RKC564X,Shipped,1,INR,533.0,THIRUVANANTHAPURAM,KERALA,695581,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,Amazon,False,True,False,False,False,Shipped / In Process,B2C,2022,6,June,2022-06,Tuesday,False
113799,406-9563564-0980347,2022-06-11,Shipped,Amazon,Amazon.in,Expedited,SET345,SET345-KR-NP-XXL,Set,XXL,B09KXSQ73F,Shipped,1,INR,635.0,BANGALORE,KARNATAKA,560098,IN,No Promotion Recorded,False,Amazon,False,False,False,False,False,Shipped / In Process,B2C,2022,6,June,2022-06,Saturday,True
74018,404-9198026-6238756,2022-05-11,Shipped,Amazon,Amazon.in,Expedited,JNE3838,JNE3838-KR-XL,Kurta,XL,B09TH574ZW,Shipped,1,INR,399.0,BENGALURU,KARNATAKA,560022,IN,No Promotion Recorded,False,Amazon,False,False,False,False,False,Shipped / In Process,B2C,2022,5,May,2022-05,Wednesday,False
8566,402-2057125-3048306,2022-04-25,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,SET293,SET293-KR-NP-XXXL,Set,3XL,B09K3CNYF5,Shipped,1,INR,736.0,THANE,MAHARASHTRA,400604,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-XXRCW6NZEPZI4,Amazon PLCC Free-Financing Universal Merchant AAT-CXNSLNBROFDW4,Amazon PLCC Free-Financing Universal Merchant AAT-WSJLDN3X7KEMO,Amazon PLCC Free-Financing Universal Merchant AAT-VL6FGQVGQVXUS,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-ZYL5UPUNW6T62,Amazon PLCC Free-Financing Universal Merchant AAT-G5ZRX4BZOIODU,Amazon PLCC Free-Financing Universal Merchant AAT-ACZIPIA37BFIY,Amazon PLCC Free-Financing Universal Merchant AAT-4UKS7UWZY3AES,Amazon PLCC Free-Financing Universal Merchant AAT-PZHUW6DZX4BPS,Amazon PLCC Free-Financing Universal Merchant AAT-ETXQ3XXWMRXBG,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4",False,Easy Ship,False,True,False,False,False,Delivered,B2C,2022,4,April,2022-04,Monday,False
28159,404-6646554-1056318,2022-04-14,Shipped,Amazon,Amazon.in,Expedited,JNE3405,JNE3405-KR-L,Kurta,L,B081WSCKPQ,Shipped,1,INR,399.0,BENGALURU,KARNATAKA,560100,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,Amazon,False,True,False,False,False,Shipped / In Process,B2C,2022,4,April,2022-04,Thursday,False
45411,403-2595156-4667510,2022-04-03,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,SET261,SET261-KR-PP-S,Set,S,B08WHQY56H,Shipped,1,INR,449.0,KAHALGAON,BIHAR,813203,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-SL3Y2YRMAUNFC,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-XXRCW6NZEPZI4,Amazon PLCC Free-Financing Universal Merchant AAT-R7GXNZWISTRFA,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-ZYL5UPUNW6T62,Amazon PLCC Free-Financing Universal Merchant AAT-G5ZRX4BZOIODU,Amazon PLCC Free-Financing Universal Merchant AAT-P3CSUAK4HTEP2,Amazon PLCC Free-Financing Universal Merchant AAT-YFJA6XMAMWZSK,Amazon PLCC Free-Financing Universal Merchant AAT-K66BSCE2J2V5E,Amazon PLCC Free-Financing Universal Merchant AAT-TNYBHEAO7HOHO,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4,Amazon PLCC Free-Financing Universal Merchant AAT-QMFZ3M7T5NPDS,Amazon PLCC Free-Financing Universal Merchant #MP-pmilan-1601980554292",False,Easy Ship,False,True,False,False,False,Delivered,B2C,2022,4,April,2022-04,Sunday,True
43005,402-5537965-0819538,2022-04-04,Shipped,Amazon,Amazon.in,Expedited,JNE3768,JNE3768-KR-M,Kurta,M,B09K3Y11ML,Shipped,1,INR,481.0,DARJEELING,WEST BENGAL,734313,IN,No Promotion Recorded,False,Amazon,False,False,False,False,False,Shipped / In Process,B2C,2022,4,April,2022-04,Monday,False
1791,404-5051575-0289923,2022-04-29,Cancelled,Amazon,Amazon.in,Expedited,JNE3562,JNE3562-KR-XXL,Kurta,XXL,B08MYTBNPH,Cancelled,0,INR,,JAIPUR,RAJASTHAN,302019,IN,No Promotion Recorded,False,Amazon,True,False,True,False,False,Cancelled,B2C,2022,4,April,2022-04,Friday,False
